ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13206363,JG419030,09/10/2023 06:05:00 PM,071XX S EMERALD AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,true,0732,007,6,68,08A,1172578,1857581,2023,09/18/2023 03:42:32 PM,41.76463904,-87.643013869,"(41.76463904, -87.643013869)"
13206528,JG419250,09/10/2023 09:23:00 PM,121XX S PERRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0523,005,9,53,08B,1177785,1824416,2023,09/18/2023 03:42:32 PM,41.673513626,-87.624929136,"(41.673513626, -87.624929136)"
13206151,JG418878,09/10/2023 03:57:00 PM,020XX W 67TH PL,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,false,true,0726,007,16,67,26,1163936,1859888,2023,09/18/2023 03:42:32 PM,41.771155722,-87.674624441,"(41.771155722, -87.674624441)"
13211025,JG423257,09/10/2023 08:22:00 AM,062XX S KOSTNER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0813,008,13,65,26,1148112,1862827,2023,09/18/2023 03:42:32 PM,41.779538755,-87.732554981,"(41.779538755, -87.732554981)"
13206239,JG419006,09/10/2023 01:30:00 PM,018XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),false,true,1234,012,25,31,06,1166016,1890999,2023,09/18/2023 03:42:32 PM,41.856483803,-87.666114428,"(41.856483803, -87.666114428)"
13206904,JG419275,09/10/2023 11:04:00 PM,060XX W LAWRENCE AVE,0560,ASSAULT,SIMPLE,STREET,false,true,1622,016,41,15,08A,1135277,1931280,2023,09/18/2023 03:42:32 PM,41.967619813,-87.777986884,"(41.967619813, -87.777986884)"
13206207,JG418880,09/10/2023 03:27:00 PM,002XX E 35TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0212,002,3,35,03,1178293,1881834,2023,09/18/2023 03:42:32 PM,41.831063762,-87.621330678,"(41.831063762, -87.621330678)"
13205914,JG418388,09/10/2023 06:51:00 AM,049XX S WESTERN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0922,009,15,61,14,1161354,1872105,2023,09/18/2023 03:42:32 PM,41.804734675,-87.683750825,"(41.804734675, -87.683750825)"
13207160,JG420074,09/10/2023 11:00:00 AM,027XX N MASON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,2514,025,30,19,11,1136256,1917627,2023,09/18/2023 03:42:32 PM,41.930137118,-87.774714329,"(41.930137118, -87.774714329)"
13206453,JG419215,09/10/2023 08:00:00 AM,012XX W 71ST PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0734,007,17,67,07,1169031,1857363,2023,09/18/2023 03:42:32 PM,41.7641182,-87.656020865,"(41.7641182, -87.656020865)"
13207679,JG419958,09/10/2023 03:00:00 PM,021XX N LECLAIRE AVE,0810,THEFT,OVER $500,STREET,false,false,2522,025,26,19,06,1142039,1913800,2023,09/18/2023 03:42:32 PM,41.919530076,-87.753558038,"(41.919530076, -87.753558038)"
13205808,JG418490,09/10/2023 01:00:00 AM,012XX N CLARK ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,1821,018,2,8,06,1175314,1908524,2023,09/18/2023 03:42:32 PM,41.904370109,-87.631460067,"(41.904370109, -87.631460067)"
13206464,JG419196,09/10/2023 07:34:00 PM,071XX S SANGAMON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,true,true,0733,007,17,68,04A,1171212,1857407,2023,09/18/2023 03:42:32 PM,41.764191537,-87.648025699,"(41.764191537, -87.648025699)"
13206880,JG419787,09/10/2023 07:00:00 PM,012XX W 97TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2213,022,21,73,06,1169737,1840605,2023,09/18/2023 03:42:32 PM,41.718116634,-87.653918136,"(41.718116634, -87.653918136)"
13208587,JG420073,09/10/2023 11:40:00 AM,041XX W MADISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1115,011,28,26,11,1148827,1899692,2023,09/18/2023 03:42:32 PM,41.88068763,-87.728982876,"(41.88068763, -87.728982876)"
13212637,JG425275,06/05/2023 06:00:00 AM,053XX S JUSTINE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0934,009,16,61,08A,1166911,1869320,2023,09/18/2023 03:41:36 PM,41.796975256,-87.663449772,"(41.796975256, -87.663449772)"
13205987,JG418437,09/10/2023 07:45:00 AM,0000X W 87TH ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,false,false,0634,006,21,44,03,1177549,1847286,2023,09/18/2023 03:42:32 PM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
13206562,JG419352,09/10/2023 09:00:00 PM,062XX W 62ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0812,008,13,64,14,1136058,1862768,2023,09/18/2023 03:42:32 PM,41.779599447,-87.776748688,"(41.779599447, -87.776748688)"
13206291,JG418972,09/10/2023 05:00:00 PM,019XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1434,014,32,22,08B,1162955,1912648,2023,09/18/2023 03:42:32 PM,41.915955168,-87.676741892,"(41.915955168, -87.676741892)"
13205735,JG418374,09/10/2023 12:30:00 AM,041XX W MELROSE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1731,017,30,16,14,1148279,1921288,2023,09/18/2023 03:42:32 PM,41.939959769,-87.730437712,"(41.939959769, -87.730437712)"
13210184,JG423756,09/11/2023 12:00:00 AM,001XX E WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL / MOTEL,false,false,0114,001,42,32,06,1177683,1902638,2023,09/18/2023 03:42:32 PM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
13206174,JG418950,09/10/2023 11:00:00 AM,130XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0533,005,10,54,07,1183275,1818690,2023,09/18/2023 03:42:32 PM,41.657675033,-87.605012513,"(41.657675033, -87.605012513)"
13206317,JG418834,09/10/2023 03:00:00 PM,079XX S ANTHONY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0411,004,8,45,04A,1187804,1852582,2023,09/18/2023 03:42:32 PM,41.750572455,-87.587365976,"(41.750572455, -87.587365976)"
13206742,JG418716,09/10/2023 12:13:00 PM,076XX S STEWART AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,0621,006,17,69,26,1174950,1854270,2023,09/18/2023 03:42:32 PM,41.755500696,-87.63441848,"(41.755500696, -87.63441848)"
13205961,JG418557,09/10/2023 10:10:00 AM,040XX S ELLIS AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0214,002,4,36,03,1183163,1878409,2023,09/18/2023 03:42:32 PM,41.821553176,-87.603569294,"(41.821553176, -87.603569294)"
13206557,JG419268,09/10/2023 10:45:00 PM,039XX W 66TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0833,008,23,65,08A,1151300,1860216,2023,09/18/2023 03:42:32 PM,41.772312042,-87.720935404,"(41.772312042, -87.720935404)"
13205823,JG418456,09/10/2023 08:33:00 AM,004XX N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1523,015,37,25,14,1138962,1902402,2023,09/18/2023 03:42:32 PM,41.888309133,-87.765140918,"(41.888309133, -87.765140918)"
13205963,JG418448,09/10/2023 08:30:00 AM,074XX S STONY ISLAND AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0324,003,8,43,03,1188107,1855775,2023,09/18/2023 03:42:32 PM,41.759327126,-87.586154041,"(41.759327126, -87.586154041)"
13212678,JG426817,09/10/2023 03:00:00 PM,050XX S BLACKSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0222,002,4,39,07,1186774,1871902,2023,09/18/2023 03:42:32 PM,41.803612607,-87.590528799,"(41.803612607, -87.590528799)"
13206594,JG419232,09/10/2023 08:26:00 PM,003XX S CENTRAL PARK BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,false,false,1133,011,28,27,07,1152443,1898141,2023,09/18/2023 03:42:32 PM,41.876360879,-87.715746121,"(41.876360879, -87.715746121)"
13205899,JG418489,09/10/2023 08:46:00 AM,063XX W ROSCOE ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,false,true,1633,016,30,17,04A,1133571,1921939,2023,09/18/2023 03:42:32 PM,41.942017312,-87.784479763,"(41.942017312, -87.784479763)"
13206224,JG419003,09/10/2023 06:20:00 AM,053XX S CARPENTER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0934,009,16,61,26,1170219,1869469,2023,09/18/2023 03:42:32 PM,41.797312749,-87.651314633,"(41.797312749, -87.651314633)"
13206638,JG419299,09/10/2023 10:00:00 PM,0000X W 9TH ST,0810,THEFT,OVER $500,STREET,false,false,0123,001,4,32,06,1176130,1896199,2023,09/18/2023 03:42:32 PM,41.870531279,-87.628834397,"(41.870531279, -87.628834397)"
13205564,JG418218,09/10/2023 12:52:00 AM,028XX W LEXINGTON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,false,false,1135,011,28,27,15,1157645,1896577,2023,09/18/2023 03:42:32 PM,41.871964805,-87.696688632,"(41.871964805, -87.696688632)"
13206263,JG419010,09/10/2023 01:51:00 PM,014XX N LATROBE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2532,025,37,25,08B,1141103,1909010,2023,09/18/2023 03:42:32 PM,41.906403097,-87.757115318,"(41.906403097, -87.757115318)"
13207096,JG419741,09/11/2023 12:00:00 AM,125XX S UNION AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0523,005,9,53,11,1173931,1821729,2023,09/18/2023 03:42:32 PM,41.666226135,-87.639114312,"(41.666226135, -87.639114312)"
13207239,JG420262,09/10/2023 10:00:00 PM,069XX S CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0832,008,16,66,07,1160907,1858543,2023,09/18/2023 03:42:32 PM,41.767527973,-87.68576485,"(41.767527973, -87.68576485)"
